10fthf;Nc1nc(=O)c2c([nH]1)NCC(CN(C=O)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)N2;MNXM237
micit;CC(O)(C(=O)O)C(CC(=O)O)C(=O)O;MNXM1694
mlthf;Nc1nc(=O)c2c([nH]1)NCC1CN(c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)CN21;MNXM183
mmcoa-R;CC(C(=O)O)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O;MNXM608
mmcoa-S;CC(C(=O)O)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O;MNXM608
mn2;;
mnl1p;O=P(O)(O)OCC(O)C(O)C(O)C(O)CO;MNXM393
mobd;O=[Mo](=O)(O)O;MNXM1026
mql8;CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1c(C)c(O)c2ccccc2c1O;MNXM223
mqn8;CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCC1=C(C)C(=O)c2ccccc2C1=O;MNXM509
mthgxl;CC(=O)C=O;MNXM310
murein3p3p;;
murein3px3p;;
murein3px4p;;
murein4p3p;;
murein4p4p;;
murein4px4p;;
murein4px4p4p;;
murein4px4px4p;;
murein5p3p;;
murein5p4p;;
murein5p5p;;
murein5p5p5p;;
murein5px3p;;
murein5px4p;;
murein5px4px4p;;
N1aspmd;CC(=O)NCCCNCCCCN;MNXM501
n8aspmd;CC(=O)NCCCCNCCCN;MNXM1679
na1;;
nac;O=C(O)c1cccnc1;MNXM274
nad;NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1;MNXM8
nadh;NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1;MNXM10
nadp;NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1;MNXM5
nadph;NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1;MNXM6
ncam;NC(=O)c1cccnc1;MNXM216
nh4;N;MNXM15
nicrnt;O=C(O)c1ccc[n+](C2OC(COP(=O)(O)O)C(O)C2O)c1;MNXM194
nmn;NC(=O)c1ccc[n+](C2OC(COP(=O)(O)O)C(O)C2O)c1;MNXM355
o2;O=O;MNXM4
o2s;[O]O;MNXM330
oaa;O=C(O)CC(=O)C(=O)O;MNXM46
oc2coa;CCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O;MNXM784
occoa;CCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O;MNXM342
ocdca;CCCCCCCCCCCCCCCCCC(=O)O;MNXM236
ocdcea;CCCCCCCCC=CCCCCCCCC(=O)O;MNXM306
octa;CCCCCCCC(=O)O;MNXM750
octdp;CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O;MNXM811
od2coa;;
odecoa;;
ohpb;O=C(O)C(=O)C(O)COP(=O)(O)O;MNXM1514
orn;NCCCC(N)C(=O)O;MNXM1148
orot;O=C(O)c1cc(=O)[nH]c(=O)[nH]1;MNXM235
orot5p;O=C(O)c1cc(=O)[nH]c(=O)n1C1OC(COP(=O)(O)O)C(O)C1O;MNXM519
oxur;NC(=O)NC(=O)C(=O)O;MNXM1088
pa120;;
pa140;;
pa141;;
pa160;;
pa161;;
pa180;;
pa181;;
pan4p;CC(C)(COP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS;MNXM373
pant-R;CC(C)(CO)C(O)C(=O)O;MNXM593
pap;Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(OP(=O)(O)O)C1O;MNXM45
paps;Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OS(=O)(=O)O)C(OP(=O)(O)O)C1O;MNXM49
pdx5p;Cc1ncc(COP(=O)(O)O)c(CO)c1O;MNXM454
pe120;;
pe140;;
pe141;;
pe160;;
pe161;;
pe180;;
pe181;;
pep;C=C(OP(=O)(O)O)C(=O)O;MNXM73
pg120;;
pg140;;
pg141;;
pg160;;
pg161;CCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC(O)CO)OC(=O)CCCCCCCC=CCCCCCC;MNXM73693
pg180;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(O)CO)OC(=O)CCCCCCCCCCCCCCCCC;MNXM51280
pg181;;
pgp120;;
pgp140;;
pgp141;;
pgp160;;
pgp161;CCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC(O)COP(=O)(O)O)OC(=O)CCCCCCCC=CCCCCCC;MNXM75103
pgp180;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCCCC;MNXM75104
pgp181;;
phe-L;NC(Cc1ccccc1)C(=O)O;MNXM97
pheme;C=CC1=C(C)C2=Cc3c(C=C)c(C)c4n3[Fe-2]35n6c(c(C)c(CCC(=O)O)c6=CC6=[N+]3C(=C4)C(C)=C6CCC(=O)O)=CC1=[N+]25;MNXM249
phhlipa;;
phom;NC(CCOP(=O)(O)O)C(=O)O;MNXM1334
phphhlipa;;
phpyr;O=C(O)C(=O)Cc1ccccc1;MNXM210
phthr;NC(C(=O)O)C(O)COP(=O)(O)O;MNXM759
pi;O=P(O)(O)O;MNXM9
pmtcoa;;
pnto-R;CC(C)(CO)C(O)C(=O)NCCC(=O)O;MNXM364
ppa;;
ppap;CCC(=O)OP(=O)(O)O;MNXM1499
ppbng;NCc1[nH]cc(CCC(=O)O)c1CC(=O)O;MNXM554
ppcoa;CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O;MNXM86
ppgpp;Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(OP(=O)(O)OP(=O)(O)O)C2O)c(=O)[nH]1;MNXM1189
pphn;O=C(O)C(=O)CC1(C(=O)O)C=CC(O)C=C1;MNXM503
ppi;O=P(O)(O)OP(=O)(O)O;MNXM11
ppp9;C=Cc1c(C)c2cc3[nH]c(cc4nc(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)O)C(CCC(=O)O)=C4C)c(C)c3C=C;MNXM346
pppg9;C=Cc1c2[nH]c(c1C)Cc1[nH]c(c(CCC(=O)O)c1C)Cc1[nH]c(c(C)c1CCC(=O)O)Cc1[nH]c(c(C)c1C=C)C2;MNXM351
pppi;O=P(O)(O)OP(=O)(O)OP(=O)(O)O;MNXM332
pram;NC1OC(COP(=O)(O)O)C(O)C1O;MNXM488
pran;O=C(O)c1ccccc1NC1OC(COP(=O)(O)O)C(O)C1O;MNXM1489
prbamp;N=c1c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2ncn1C1OC(COP(=O)(O)O)C(O)C1O;MNXM1515
prbatp;N=c1c2ncn(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C3O)c2ncn1C1OC(COP(=O)(O)O)C(O)C1O;MNXM1351
prfp;NC(=O)c1ncn(C2OC(COP(=O)(O)O)C(O)C2O)c1NC=NC1OC(COP(=O)(O)O)C(O)C1O;MNXM1397
prlp;NC(=O)c1ncn(C2OC(COP(=O)(O)O)C(O)C2O)c1NC=NCC(=O)C(O)C(O)COP(=O)(O)O;MNXM1408
pro-L;O=C(O)C1CCCN1;MNXM114
prpp;O=P(O)(O)OCC1OC(OP(=O)(O)OP(=O)(O)O)C(O)C1O;MNXM91
ps120;;
ps140;;
ps141;;
ps160;;
ps161;;
ps180;;
ps181;;
pser-L;NC(COP(=O)(O)O)C(=O)O;MNXM379
ptrc;NCCCCN;MNXM118
pyam5p;Cc1ncc(COP(=O)(O)O)c(CN)c1O;MNXM366
pydam;Cc1ncc(CO)c(CN)c1O;MNXM548
pydx;Cc1ncc(CO)c(C=O)c1O;MNXM311
pydx5p;Cc1ncc(COP(=O)(O)O)c(C=O)c1O;MNXM161
pydxn;Cc1ncc(CO)c(CO)c1O;MNXM419
pyr;CC(=O)C(=O)O;MNXM23
q8;COC1=C(OC)C(=O)C(C)C(=CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C1=O;MNXM232
q8h2;COc1c(O)c(C)c(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)c(O)c1OC;MNXM191
quln;O=C(O)c1cccnc1C(=O)O;MNXM555
r15bp;O=P(O)(O)OCC1OC(OP(=O)(O)O)C(O)C1O;MNXM881
r1p;O=P(O)(O)OC1OC(CO)C(O)C1O;MNXM295
r5p;O=CC(O)C(O)C(O)COP(=O)(O)O;MNXM116
rbflvrd;Cc1cc2c(cc1C)N(CC(O)C(O)C(O)CO)c1[nH]c(=O)[nH]c(=O)c1N2;MNXM1246
rhcys;NC(CCSCC1OC(O)C(O)C1O)C(=O)O;MNXM1777
rib-D;OCC1OC(O)C(O)C1O;MNXM242
ribflv;Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C;MNXM270
ru5p-D;O=C(CO)C(O)C(O)COP(=O)(O)O;MNXM145
ru5p-L;O=C(CO)C(O)C(O)COP(=O)(O)O;MNXM145
s7p;O=C(CO)C(O)C(O)C(O)C(O)COP(=O)(O)O;MNXM271
sbt6p;O=P(O)(O)OCC(O)C(O)C(O)C(O)CO;MNXM393
sbzcoa;;
scl;CC1(CC(=O)O)c2cc3nc(cc4[nH]c(cc5[nH]c(cc(n2)C1CCC(=O)O)c(CC(=O)O)c5CCC(=O)O)c(CCC(=O)O)c4CC(=O)O)C(C)(CC(=O)O)C3CCC(=O)O;MNXM863
seramp;Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OC(=O)C(N)CO)C(O)C1O;MNXM114390
ser-D;NC(CO)C(=O)O;MNXM53
ser-L;NC(CO)C(=O)O;MNXM53
sheme;CC1(CC(=O)O)C2=CC3=[N+]4C(=Cc5c(CCC(=O)O)c(CC(=O)O)c6n5[Fe-2]45N2C(=CC2=[N+]5C(=C6)C(CCC(=O)O)C2(C)CC(=O)O)C1CCC(=O)O)C(CCC(=O)O)=C3CC(=O)O;MNXM82173
skm;O=C(O)C1=CC(O)C(O)C(O)C1;MNXM602
skm5p;O=C(O)C1=CC(OP(=O)(O)O)C(O)C(O)C1;MNXM1265
sl26da;NC(CCCC(NC(=O)CCC(=O)O)C(=O)O)C(=O)O;MNXM1488
sl2a6o;O=C(O)CCC(=O)NC(CCCC(=O)C(=O)O)C(=O)O;MNXM1563
so3;O=S(O)O;MNXM105630
so4;O=S(=O)(O)O;MNXM58
spmd;NCCCCNCCCN;MNXM124
ssaltpp;Cc1ncc(C[n+]2c(C(O)CCC(=O)O)sc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(N)n1;MNXM3480
stcoa;;
sucarg;N=C(N)NCCCC(NC(=O)CCC(=O)O)C(=O)O;MNXM1756
sucbz;O=C(O)CCC(=O)c1ccccc1C(=O)O;MNXM1212
succ;O=C(O)CCC(=O)O;MNXM25
succoa;CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)O;MNXM92
sucglu;O=C(O)CCC(=O)NC(CCC(=O)O)C(=O)O;MNXM1757
sucgsa;O=CCCC(NC(=O)CCC(=O)O)C(=O)O;MNXM1763
suchms;NC(CCOC(=O)CCC(=O)O)C(=O)O;MNXM820
sucorn;NCCCC(NC(=O)CCC(=O)O)C(=O)O;MNXM1152
sucsal;O=CCCC(=O)O;MNXM172
tagdp-D;;
td2coa;CCCCCCCCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O;MNXM654
tdcoa;CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O;MNXM224
tdecoa;;
thdp;O=C(O)C1=NC(C(=O)O)CCC1;MNXM480
thf;Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)N2;MNXM79
thmmp;Cc1ncc(C[n+]2csc(CCOP(=O)(O)O)c2C)c(N)n1;MNXM662
thmpp;Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(N)n1;MNXM256
thr-L;CC(O)C(N)C(=O)O;MNXM142
thym;Cc1c[nH]c(=O)[nH]c1=O;MNXM386
thymd;Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O;MNXM420
tre;OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O;MNXM198
tre6p;O=P(O)(O)OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O;MNXM448
trp-L;NC(Cc1c[nH]c2ccccc12)C(=O)O;MNXM94
ttdca;;
ttdcea;;
tungs;O=[W](=O)(O)O;MNXM88308
tyr-L;NC(Cc1ccc(O)cc1)C(=O)O;MNXM76
u23ga;;
u3aga;CCCCCCCCCCCC(O)CC(=O)OC1C(O)C(CO)OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)C1NC(C)=O;MNXM2157
u3hga;CCCCCCCCCCCC(O)CC(=O)OC1C(N)C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C1O;MNXM2036
uaagmda;;
uaccg;C=C(OC1C(O)C(CO)OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)C1NC(C)=O)C(=O)O;MNXM1688
uacgam;CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1O;MNXM47
uacmam;CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1O;MNXM47
uacmamu;CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(C(=O)O)C(O)C1O;MNXM7862
uagmda;;
uama;CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(=O)NC(C)C(=O)O;MNXM1953
uamag;;
uamr;CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(=O)O;MNXM785
udcpdp;CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O;MNXM326
udcpp;CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)O;MNXM251
udp;O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;MNXM17
udpg;O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1;MNXM52
udpgal;;
udpgalfur;O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OC3OC(C(O)CO)C(O)C3O)C(O)C2O)c(=O)[nH]1;MNXM2158
udpglcur;O=C(O)C1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)C(O)C(O)C1O;MNXM87
udpLa4fn;O=CNC1COC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)C(O)C1O;MNXM1390
udpLa4n;NC1COC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)C(O)C1O;MNXM1786
udpLa4o;O=C1COC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)C(O)C1O;MNXM1505
ugmd;;
ugmda;;
uLa4fn;;
uLa4n;;
um4p;;
ump;O=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1;MNXM80
unaga;;
unagamu;;
unagamuf;;
uppg3;O=C(O)CCc1c2[nH]c(c1CC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)Cc1[nH]c(c(CCC(=O)O)c1CC(=O)O)C2;MNXM414
ura;O=c1cc[nH]c(=O)[nH]1;MNXM158
urate;O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1;MNXM441
urdglyc;NC(=O)NC(O)C(=O)O;MNXM490
urea;NC(N)=O;MNXM117
uri;O=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1;MNXM288
utp;O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;MNXM121
val-L;CC(C)C(N)C(=O)O;MNXM199
xan;O=c1[nH]c(=O)c2nc[nH]c2[nH]1;MNXM174
xdp;O=c1[nH]c(=O)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)O)C(O)C3O)c2[nH]1;MNXM4133
xmp;O=c1[nH]c(=O)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2[nH]1;MNXM298
xtp;O=c1[nH]c(=O)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C3O)c2[nH]1;MNXM1860
xtsn;O=c1[nH]c(=O)c2ncn(C3OC(CO)C(O)C3O)c2[nH]1;MNXM687
xu5p-D;O=C(CO)C(O)C(O)COP(=O)(O)O;MNXM145
zn2;[Zn+2];MNXM149
